279	2	234
280	2	2007
281	0	3117
281	1	866
282	2	3951
283	2	3968
284	0	3181
284	1	1077
285	0	2240
285	1	1653
286	2	962
287	0	993
287	1	1524
288	2	1883
289	2	4121
290	0	4436
290	1	204
291	0	3117
291	1	4210
292	2	2569
293	0	4757
293	1	617
294	0	1224
294	1	4269
295	2	117
296	0	1965
296	1	1855
297	2	1612
298	0	2327
298	1	2801
299	0	5096
299	1	4723
300	2	4701
301	2	3537
302	0	1224
302	1	1834
303	0	2920
303	1	468
304	0	2327
304	1	3317
305	0	2731
305	1	3466
306	2	360
307	2	989
308	2	4114
309	2	2750
310	2	1597
311	2	3824
312	2	99
313	0	1581
313	1	1919
314	0	2719
314	1	1077
315	0	1224
315	1	14
316	2	1136
317	2	4310
318	0	2327
318	1	1653
319	0	1581
319	1	895
320	0	41
320	1	4575
321	0	2240
321	1	897
322	0	3980
322	1	1077
323	0	2327
323	1	2558
324	0	4757
324	1	632
325	2	2354
326	2	2455
327	0	445
327	1	1171
328	0	2920
328	1	914
329	2	1644
330	0	1224
330	1	4962
331	0	544
331	1	1855
332	0	959
332	1	2214
333	0	4436
333	1	3129
334	0	3181
334	1	134
335	0	4436
335	1	1734
336	0	1391
336	1	1338
337	0	940
337	1	3466
338	0	4757
338	1	1613
339	0	1581
339	1	1425
340	2	4433
341	0	1391
341	1	1092
342	0	2213
342	1	4506
343	0	4213
343	1	587
344	0	2240
344	1	1734
345	0	3033
345	1	1524
346	2	4965
347	2	484
348	2	3649
349	0	49
349	1	2729
350	2	2813
351	2	68
352	0	2719
352	1	1855
353	0	2997
353	1	4723
354	2	2617
355	0	2731
355	1	4340
356	2	2596
357	0	220
357	1	509
358	0	3091
358	1	617
359	2	4302
360	2	3921
361	0	4319
361	1	3244
362	2	2403
363	2	4908
364	2	5116
365	2	4308
366	2	2917
367	2	4050
368	2	4439
369	2	5056
370	0	2213
370	1	1806
371	2	2629
372	0	3716
372	1	632
373	0	1391
373	1	632
374	2	2901
375	2	1138
376	0	2703
376	1	617
377	0	3117
377	1	4269
378	2	2589
379	2	1837
380	0	1987
380	1	1855
381	0	4319
381	1	578
382	2	3192
383	0	959
383	1	3959
384	0	4436
384	1	2897
385	0	2570
385	1	2847
386	0	3723
386	1	897
387	2	3062
388	0	959
388	1	3592
389	0	965
389	1	204
390	2	527
391	0	1224
391	1	2507
392	0	1523
392	1	2801
393	2	4770
394	0	1357
394	1	134
395	2	3023
396	2	529
397	2	1187
398	0	1581
398	1	704
399	2	3971
400	0	2228
400	1	4723
401	2	1454
402	0	1581
402	1	4575
403	2	4690
404	0	1662
404	1	1613
405	2	4274
406	2	1284
407	0	4054
407	1	2897
408	2	4468
409	2	5050
410	0	3803
410	1	617
411	0	366
411	1	3244
412	0	1224
412	1	727
413	0	3516
413	1	290
414	0	1581
414	1	1806
415	2	2664
416	0	4319
416	1	866
417	0	4742
417	1	587
418	2	2379
419	2	4413
420	2	1059
421	0	1224
421	1	2201
422	0	3795
422	1	3244
423	2	4622
424	0	3117
424	1	5117
425	0	2240
425	1	134
426	0	1523
426	1	1870
427	2	2048
428	0	1494
428	1	468
429	0	3795
429	1	587
430	2	742
431	0	1224
431	1	4995
432	2	2206
433	0	3117
433	1	92
434	2	2604
435	0	3723
435	1	3317
436	2	359
437	2	1158
438	0	2920
438	1	2553
439	0	4436
439	1	914
440	0	3452
440	1	134
441	2	3408
442	0	2920
442	1	2729
443	0	3811
443	1	134
444	0	4709
444	1	3466
445	0	1639
445	1	914
446	0	993
446	1	1171
447	2	486
448	2	3004
449	2	3689
450	2	1048
451	0	2920
451	1	2201
452	2	3135
453	0	1214
453	1	5145
454	2	3409
455	2	2421
456	0	940
456	1	4883
457	2	1050
458	2	4077
459	2	3701
460	2	1328
461	0	2213
461	1	3366
462	2	1430
463	0	2570
463	1	1608
464	0	3117
464	1	1338
465	0	4436
465	1	2649
466	2	4286
467	0	2377
467	1	1538
468	2	1251
469	2	3501
470	2	2198
471	2	4361
472	0	3723
472	1	1524
473	2	698
474	2	4791
475	2	2215
476	2	2786
477	0	1224
477	1	3758
478	0	3738
478	1	1538
479	2	4084
480	0	3261
480	1	1653
481	2	2501
482	0	965
482	1	134
483	0	3997
483	1	1524
484	2	378
485	0	3716
485	1	3352
486	0	2835
486	1	3366
487	0	2835
487	1	204
488	2	4500
489	0	2327
489	1	4056
490	0	3738
490	1	4870
491	2	3018
492	0	2213
492	1	3129
493	0	959
493	1	5010
494	2	2241
495	2	1623
496	0	158
496	1	468
497	0	289
497	1	617
498	2	3699
499	0	3117
499	1	1538
500	0	1966
500	1	3466
501	0	1581
501	1	3490
502	0	1494
502	1	4565
503	2	2323
504	0	1581
504	1	4625
505	0	3220
505	1	1855
506	2	2143
507	2	3653
508	2	902
509	2	4736
510	2	1603
511	0	1523
511	1	468
512	2	2820
513	0	3516
513	1	155
514	0	1391
514	1	3486
515	2	2160
516	0	3620
516	1	1524
517	2	4763
518	2	1380
519	0	158
519	1	3129
520	0	4709
520	1	634
521	2	194
522	0	2835
522	1	634
523	0	3980
523	1	617
524	2	46
525	0	445
525	1	1855
526	2	1988
527	0	3117
527	1	4996
528	2	303
529	0	110
529	1	1855
530	0	2920
530	1	3758
531	2	1876
532	2	4994
533	0	3980
533	1	634
534	0	4319
534	1	2524
535	0	1494
535	1	1286
536	2	4809
537	2	2287
538	2	3347
539	2	1033
540	2	4518
541	2	4321
542	2	3467
543	2	271
544	2	967
545	0	1224
545	1	903
546	0	1791
546	1	4565
547	0	3795
547	1	1171
548	2	227
549	0	1523
549	1	4723
550	2	2760
551	0	2835
551	1	914
552	2	1199
553	2	3336
554	0	993
554	1	4723
555	0	2920
555	1	1425
556	2	3511
557	0	4436
557	1	468
558	2	1750
559	0	2327
559	1	4565
560	0	3716
560	1	1767
561	2	591
562	0	220
562	1	1171
563	0	3261
563	1	3244
564	2	1948
565	2	314
566	2	200
567	0	965
567	1	155
568	2	992
569	0	3516
569	1	1008
570	2	545
571	0	3117
571	1	2847
572	2	3128
573	0	1581
573	1	92
574	0	2719
574	1	587
575	2	5008
576	2	2530
577	0	4913
577	1	1171
578	0	1581
578	1	4883
579	0	3716
579	1	1286
580	0	4093
580	1	3317
581	2	915
582	0	3502
582	1	632
583	0	3579
583	1	1061
584	0	2637
584	1	509
585	0	2377
585	1	1171
586	2	3709
587	0	1581
587	1	727
588	0	3502
588	1	3129
589	0	2920
589	1	4269
590	0	4757
590	1	1806
591	0	2570
591	1	134
592	2	3924
593	0	3423
593	1	3179
594	0	1639
594	1	1061
595	0	2920
595	1	727
596	2	3618
597	2	2982
598	2	2708
599	0	993
599	1	895
600	0	4436
600	1	4506
601	2	1314
602	2	4481
603	0	2163
603	1	4723
604	0	3502
604	1	1524
605	0	2920
605	1	3076
606	2	694
607	0	0
607	1	634
608	2	1220
609	2	5000
610	2	3046
611	0	959
611	1	2138
612	2	2473
613	2	4008
614	0	959
614	1	2080
615	0	2213
615	1	2897
616	2	2431
617	0	1581
617	1	3956
618	0	1391
618	1	2307
619	2	2818
620	2	1927
621	0	2920
621	1	3692
622	0	4138
622	1	587
623	2	1549
624	0	3117
624	1	2087
625	0	1581
625	1	4265
626	0	3033
626	1	1855
627	2	4178
628	2	5045
629	2	3918
630	0	1987
630	1	2558
631	2	2584
632	0	3261
632	1	2729
633	0	1391
633	1	897
634	0	3980
634	1	1286
635	0	3738
635	1	1524
636	2	1089
637	2	3416
638	2	2779
639	0	3980
639	1	1806
640	0	2088
640	1	617
641	0	662
641	1	617
642	0	1523
642	1	2847
643	2	2055
644	2	460
645	0	2920
645	1	307
646	2	2924
647	2	1156
648	0	4923
648	1	1855
649	2	4372
650	2	2892
651	0	4548
651	1	192
652	2	4530
653	0	1214
653	1	5145
654	0	3620
654	1	4056
655	0	220
655	1	204
656	2	3299
657	0	1639
657	1	2649
658	2	2795
659	2	2986
660	2	4655
661	2	690
662	0	4436
662	1	3307
663	0	2731
663	1	3076
664	0	2213
664	1	1613
665	2	1854
666	0	1971
666	1	1077
667	2	2599
668	2	4646
669	2	2207
670	0	1494
670	1	3352
671	0	3117
671	1	4995
672	2	2710
673	2	4583
674	2	3496
675	2	982
676	0	2920
676	1	2392
677	2	3282
678	2	4882
679	2	4230
680	0	3117
680	1	4962
681	0	3723
681	1	3366
682	2	684
683	2	3068
684	2	4624
685	0	2835
685	1	4340
686	2	3859
687	0	1965
687	1	4723
688	2	1705
689	2	2782
690	0	1214
690	1	5145
691	0	49
691	1	3466
692	2	1685
693	2	4522
694	0	1391
694	1	1806
695	0	3117
695	1	307
696	0	2920
696	1	3129
697	2	1152
698	0	3117
698	1	2999
699	2	4963
700	0	5035
700	1	509
701	0	2570
701	1	1077
702	2	4987
703	2	1063
704	0	3723
704	1	1171
705	0	3723
705	1	1734
706	0	2835
706	1	2897
707	2	4249
708	2	5085
709	2	1111
710	0	1581
710	1	2333
711	0	1523
711	1	3504
712	0	3117
712	1	2392
713	2	1070
714	0	3261
714	1	4210
715	0	1593
715	1	4565
716	0	1018
716	1	134
717	2	1207
718	0	3502
718	1	1061
719	2	3458
720	0	2835
720	1	1008
721	2	4719
722	2	217
723	0	662
723	1	1171
724	0	2703
724	1	3129
725	0	1523
725	1	2553
726	2	4162
727	2	801
728	0	1581
728	1	4559
729	2	3694
730	0	4436
730	1	2999
731	0	3516
731	1	4557
732	2	1768
733	2	2256
734	0	3980
734	1	204
735	0	3723
735	1	617
736	0	1593
736	1	4056
737	0	3716
737	1	468
738	0	3117
738	1	1425
739	2	1920
740	0	3216
740	1	1613
741	2	2855
742	0	1224
742	1	3692
743	2	3858
744	0	959
744	1	903
745	0	2731
745	1	2847
746	2	4392
747	0	4138
747	1	3129
748	0	4125
748	1	587
749	2	1819
750	2	5174
751	0	289
751	1	2897
752	2	629
753	2	571
754	2	4483
755	2	4564
756	2	2375
757	2	524
758	0	1791
758	1	3466
759	0	965
759	1	1653
760	2	2022
761	2	791
762	0	959
762	1	727
763	2	3585
764	2	1915
765	0	1523
765	1	5063
766	2	4041
767	0	5061
767	1	632
768	2	2112
769	2	2330
770	0	959
770	1	1074
771	0	3738
771	1	866
772	0	4548
772	1	4056
773	0	2989
773	1	632
774	0	1987
774	1	155
775	2	4599
776	0	2377
776	1	3466
777	2	2821
778	0	1224
778	1	704
779	0	3516
779	1	2888
780	0	2327
780	1	3307
781	2	3194
782	0	3117
782	1	4437
783	0	3117
783	1	3187
784	0	2377
784	1	1077
785	2	1893
786	2	2306
787	0	1731
787	1	587
788	0	4709
788	1	3352
789	2	2547
790	2	3149
791	2	3306
792	0	1581
792	1	2976
793	0	1662
793	1	866
794	0	3515
794	1	4565
795	0	1357
795	1	1061
796	0	2774
796	1	3317
797	2	3278
798	2	3449
799	0	4900
799	1	1855
800	0	3620
800	1	895
801	0	4354
801	1	4565
802	2	5151
803	2	2910
804	2	2496
805	2	2781
806	0	4378
806	1	1524
807	2	1392
808	0	1639
808	1	1613
809	2	3000
810	2	4657
811	2	384
812	0	3261
812	1	1855
813	0	1581
813	1	1213
814	0	2731
814	1	1538
815	2	1469
816	2	3482
817	2	1890
818	0	2920
818	1	1919
819	0	1523
819	1	3187
820	2	2691
821	0	3980
821	1	1734
822	0	1639
822	1	2553
823	0	993
823	1	3366
824	0	959
824	1	2318
825	0	3220
825	1	632
826	0	1523
826	1	2138
827	0	1494
827	1	2729
828	0	1357
828	1	3352
829	2	3308
830	2	2498
831	2	3814
832	0	2240
832	1	3129
833	0	2731
833	1	155
834	0	1391
834	1	4581
835	0	3117
835	1	4295
836	2	2449
837	0	4945
837	1	634
838	0	4757
838	1	2801
839	2	1109
840	2	4485
841	2	3357
842	0	2703
842	1	4996
843	2	3316
844	2	65
845	2	4173
846	2	2010
847	2	3025
848	0	3261
848	1	1538
849	0	4171
849	1	617
850	0	2989
850	1	866
851	0	3117
851	1	730
852	2	4226
853	0	3811
853	1	895
854	2	3847
855	0	3477
855	1	634
856	2	4643
857	0	3584
857	1	1855
858	0	3620
858	1	204
859	2	1572
860	2	1720
861	0	2221
861	1	587
862	2	1280
863	0	1662
863	1	895
864	2	1878
865	0	959
865	1	3822
866	0	4900
866	1	1171
867	0	2240
867	1	3076
868	0	1662
868	1	632
869	0	2731
869	1	2999
870	2	758
871	2	5175
872	2	3854
873	0	3313
873	1	634
874	0	3181
874	1	2558
875	0	2637
875	1	3244
876	0	959
876	1	2737
877	2	754
878	2	4839
879	2	4482
880	0	3795
880	1	1008
881	2	4851
882	2	1923
883	0	3374
883	1	587
884	0	3980
884	1	1653
885	2	1667
886	0	3738
886	1	1653
887	2	3821
888	2	2184
889	0	3181
889	1	895
890	0	1965
890	1	1077
891	2	1446
892	0	2997
892	1	617
893	0	3425
893	1	1734
894	0	2327
894	1	155
895	2	4591
896	2	964
897	2	2427
898	0	993
898	1	4056
899	2	4234
900	0	662
900	1	204
901	2	2936
902	2	1635
903	0	1438
903	1	3959
904	0	1987
904	1	1767
905	0	3716
905	1	2847
906	0	3716
906	1	1653
907	2	5003
908	0	4054
908	1	3076
909	0	445
909	1	634
910	2	2775
911	2	364
912	2	5148
913	0	4436
913	1	2847
914	2	2915
915	0	4757
915	1	1286
916	0	3980
916	1	4506
917	0	1581
917	1	1883
918	0	3220
918	1	1061
919	0	2276
919	1	1734
920	2	3719
921	0	2213
921	1	3504
922	0	1791
922	1	509
923	0	3783
923	1	3129
924	0	662
924	1	3466
925	0	4822
925	1	1734
926	2	3772
927	0	2835
927	1	1734
928	0	1018
928	1	2897
929	0	1391
929	1	2080
930	2	1272
931	0	2069
931	1	1061
932	0	786
932	1	1077
933	2	3996
934	0	2221
934	1	155
935	2	1729
936	2	1577
937	0	2213
937	1	2214
938	0	2327
938	1	669
939	2	4465
940	0	2920
940	1	3179
941	2	458
942	0	1523
942	1	1834
943	0	4080
943	1	1061
944	0	3716
944	1	4962
945	0	3716
945	1	3504
946	0	4757
946	1	727
947	0	4757
947	1	3366
948	0	4054
948	1	3486
949	0	1540
949	1	1538
950	2	448
951	2	998
952	0	5053
952	1	4565
953	0	4709
953	1	897
954	2	2115
955	0	965
955	1	2558
956	0	3795
956	1	3466
957	0	2240
957	1	4210
958	2	4307
959	0	1391
959	1	3187
960	2	2247
961	0	1523
961	1	2485
962	2	1149
963	2	1952
964	2	2799
965	2	453
966	2	4109
967	0	3261
967	1	2897
968	0	1357
968	1	3244
969	0	3452
969	1	587
970	0	366
970	1	4056
971	2	3896
972	2	4028
973	2	1913
974	0	4319
974	1	1653
975	0	1224
975	1	3024
976	2	2563
977	0	328
977	1	634
978	0	439
978	1	1613
979	2	889
980	0	3091
980	1	587
981	0	4125
981	1	1061
982	2	1312
983	2	2566
984	2	454
985	2	2319
986	2	3891
987	0	3980
987	1	914
988	0	644
988	1	4056
989	0	1581
989	1	2569
990	0	1593
990	1	1855
991	0	3220
991	1	2558
992	0	3091
992	1	4506
993	2	69
994	2	1253
995	0	3117
995	1	1287
996	2	261
997	0	3811
997	1	4506
998	2	1448
999	0	3723
999	1	4340
1000	2	3740
1001	2	3602
1002	2	2040
1003	0	1391
1003	1	2201
1004	2	2187
1005	0	2482
1005	1	1077
1006	0	148
1006	1	587
1007	2	381
1008	0	2835
1008	1	4723
1009	2	4756
1010	2	3085
1011	0	1396
1011	1	3244
1012	0	2920
1012	1	4962
1013	0	4900
1013	1	1524
1014	0	3423
1014	1	3307
1015	0	1971
1015	1	2558
1016	0	4054
1016	1	4723
1017	2	2705
1018	2	116
1019	0	4900
1019	1	2558
1020	0	4436
1020	1	4269
1021	0	2731
1021	1	2087
1022	0	3716
1022	1	578
1023	2	3363
1024	2	1268
1025	0	1731
1025	1	1171
1026	2	3514
1027	0	1523
1027	1	4883
1028	0	4138
1028	1	4723
1029	0	1848
1029	1	2558
1030	2	5138
1031	2	2128
1032	0	2703
1032	1	3076
1033	0	1987
1033	1	134
1034	0	366
1034	1	4340
1035	2	4725
1036	2	2827
1037	0	4436
1037	1	3642
1038	0	2240
1038	1	1092
1039	2	2258
1040	0	366
1040	1	134
1041	2	4967
1042	2	3070
1043	0	3716
1043	1	1337
1044	0	3117
1044	1	3642
1045	2	1505
1046	0	555
1046	1	1734
1047	2	1184
1048	0	2835
1048	1	4565
1049	2	2493
1050	0	3181
1050	1	2897
1051	2	324
1052	0	1581
1052	1	3812
1053	0	1581
1053	1	2401
1054	2	301
1055	2	693
1056	0	2719
1056	1	1524
1057	0	3620
1057	1	4340
1058	0	940
1058	1	1171
1059	2	2250
1060	0	3117
1060	1	1767
1061	0	3117
1061	1	3219
1062	0	748
1062	1	2080
1063	2	2633
1064	0	2327
1064	1	2847
1065	2	541
1066	2	507
1067	2	1945
1068	0	644
1068	1	4340
1069	2	4186
1070	0	2240
1070	1	3352
1071	0	4081
1071	1	587
1072	2	1007
1073	0	4757
1073	1	2485
1074	0	3656
1074	1	3466
1075	0	3461
1075	1	1734
1076	2	4841
1077	0	376
1077	1	634
1078	2	1279
1079	0	2327
1079	1	2333
1080	0	2703
1080	1	866
1081	2	4272
1082	2	395
1083	0	1662
1083	1	1834
1084	0	1391
1084	1	5010
1085	0	1523
1085	1	3466
1086	0	3716
1086	1	2333
1087	2	2094
1088	0	220
1088	1	895
1089	0	3723
1089	1	4056
1090	0	3220
1090	1	2214
1091	0	3795
1091	1	204
1092	0	1391
1092	1	2333
1093	0	220
1093	1	4340
1094	0	3261
1094	1	4557
1095	0	1845
1095	1	866
1096	0	1581
1096	1	2080
1097	2	4205
1098	0	2719
1098	1	3244
1099	0	1214
1099	1	5145
1100	0	2276
1100	1	204
1101	0	4757
1101	1	895
1102	2	483
1103	2	1645
1104	0	4054
1104	1	1286
1105	0	1731
1105	1	4056
1106	0	3181
1106	1	3352
1107	0	2327
1107	1	2087
1108	0	2920
1108	1	3504
1109	2	4514
1110	2	4458
1111	2	4390
1112	0	2703
1112	1	3352
1113	0	1391
1113	1	2903
1114	2	4282
1115	0	1523
1115	1	4269
1116	2	1130
1117	2	3422
1118	0	2327
1118	1	1008
1119	0	1581
1119	1	2174
1120	2	4116
1121	0	2731
1121	1	4269
1122	2	762
1123	0	3091
1123	1	4056
1124	2	2420
1125	2	2488
1126	2	1998
1127	0	1491
1127	1	2847
1128	0	2835
1128	1	4996
1129	2	867
1130	0	4319
1130	1	4723
1131	2	3698
1132	0	993
1132	1	1613
1133	2	1589
1134	0	3738
1134	1	578
1135	0	1391
1135	1	989
1136	2	4283
1137	0	3457
1137	1	1613
1138	0	366
1138	1	3256
1139	0	366
1139	1	1870
1140	2	3397
1141	2	1781
1142	2	2281
1143	0	3516
1143	1	1688
1144	0	4950
1144	1	3466
1145	2	4220
1146	2	5088
1147	0	1906
1147	1	2897
1148	2	2754
1149	0	2221
1149	1	2138
1150	0	4213
1150	1	2558
1151	0	2920
1151	1	3187
1152	0	1357
1152	1	1806
1153	2	343
1154	0	1214
1154	1	5145
1155	0	1523
1155	1	3029
1156	2	415
1157	2	467
1158	2	1263
1159	2	4490
1160	2	247
1161	2	3456
1162	0	3502
1162	1	92
1163	0	959
1163	1	623
1164	2	4122
1165	2	1989
1166	0	2731
1166	1	1338
1167	2	3066
1168	2	3712
1169	2	2694
1170	2	3943
1171	0	110
1171	1	1171
1172	0	3584
1172	1	634
1173	0	2372
1173	1	1524
1174	0	1401
1174	1	2649
1175	2	3505
1176	2	1478
1177	0	1848
1177	1	3307
1178	2	2544
1179	2	5067
1180	0	402
1180	1	1171
1181	2	4494
1182	0	959
1182	1	2333
1183	0	3849
1183	1	587
1184	2	3497
1185	2	804
1186	2	4784
1187	0	4568
1187	1	1524
1188	2	5131
1189	2	4813
1190	2	2899
1191	2	4991
1192	0	2163
1192	1	632
1193	0	4709
1193	1	1653
1194	2	3133
1195	0	2221
1195	1	4575
1196	2	4710
1197	0	2630
1197	1	1077
1198	0	959
1198	1	1412
1199	0	236
1199	1	1653
1200	2	2356
1201	2	533
1202	0	2731
1202	1	3129
1203	2	2103
1204	0	1882
1204	1	1595
1205	2	2444
1206	2	5121
1207	0	2327
1207	1	307
1208	2	3900
1209	0	1494
1209	1	2485
1210	0	4383
1210	1	2729
1211	0	1523
1211	1	118
1212	0	3117
1212	1	1074
1213	0	1401
1213	1	3466
1214	0	158
1214	1	3959
1215	0	220
1215	1	3187
1216	2	2837
1217	0	2163
1217	1	3076
1218	0	4319
1218	1	587
1219	2	2887
1220	2	3245
1221	0	544
1221	1	4883
1222	2	316
1223	2	3292
1224	0	1662
1224	1	2729
1225	0	1987
1225	1	3366
1226	0	1987
1226	1	578
1227	2	1426
1228	2	2529
1229	0	3117
1229	1	3029
1230	2	4021
1231	2	2222
1232	2	2565
1233	2	2525
1234	2	81
1235	2	3243
1236	2	3553
1237	2	2365
1238	2	91
1239	2	3786
1240	2	3365
1241	2	423
1242	2	4047
1243	0	4658
1243	1	468
1244	0	3091
1244	1	2558
1245	2	577
1246	0	711
1246	1	3592
1247	0	366
1247	1	1834
1248	2	2508
1249	0	2163
1249	1	1653
1250	0	1224
1250	1	2984
1251	0	2221
1251	1	1608
1252	0	3579
1252	1	587
1253	0	2630
1253	1	134
1254	0	1357
1254	1	2729
1255	0	1935
1255	1	3486
1256	2	1990
1257	0	4842
1257	1	3366
1258	2	970
1259	0	3795
1259	1	3129
1260	0	3620
1260	1	4883
1261	2	57
1262	2	60
1263	0	4378
1263	1	2558
1264	0	4319
1264	1	2307
1265	2	3763
1266	2	4128
1267	0	959
1267	1	2976
1268	0	1581
1268	1	4512
1269	0	1523
1269	1	2410
1270	2	4554
1271	0	2135
1271	1	1171
1272	2	3707
1273	0	3388
1273	1	3244
1274	0	4913
1274	1	509
1275	0	4418
1275	1	634
1276	0	4806
1276	1	895
1277	0	1965
1277	1	3179
1278	0	1581
1278	1	4016
1279	2	2885
1280	2	3209
1281	0	1987
1281	1	3587
1282	0	1987
1282	1	4340
1283	0	2226
1283	1	1538
1284	0	3716
1284	1	3187
1285	2	1411
1286	0	3811
1286	1	4056
1287	0	0
1287	1	3352
1288	0	2213
1288	1	2318
1289	2	3201
1290	0	1791
1290	1	3317
1291	2	2359
1292	2	1571
