180	0	2488
180	1	83
181	0	5401
181	1	83
182	2	7204
183	0	1383
183	1	168
184	0	3135
184	1	168
185	0	8392
185	1	168
186	0	7565
186	1	168
187	0	1383
187	1	7888
188	0	7028
188	1	7888
189	0	3347
189	1	1963
190	0	2828
190	1	6167
191	2	341
192	0	7430
192	1	5131
193	0	8189
193	1	5131
194	2	2682
195	0	6496
195	1	6285
196	0	1383
196	1	6285
197	0	590
197	1	6119
198	0	1383
198	1	6119
199	0	4029
199	1	341
200	2	4891
201	0	1383
201	1	341
202	0	5737
202	1	3908
203	0	2828
203	1	3908
204	0	2234
204	1	3908
205	0	1443
205	1	3908
206	0	1598
206	1	903
207	0	1383
207	1	903
208	0	7430
208	1	903
209	2	6914
210	0	1353
210	1	7168
211	0	3798
211	1	4656
212	0	481
212	1	4656
213	2	3320
214	0	7121
214	1	1963
215	2	3527
216	0	4029
216	1	5016
217	2	2867
218	2	7631
219	2	2124
220	2	4777
221	2	787
222	2	1165
223	0	4029
223	1	6119
224	2	4898
225	0	1383
225	1	3533
226	0	4029
226	1	1651
227	0	5840
227	1	6531
228	2	3369
229	2	3169
230	2	6238
231	0	8189
231	1	6821
232	2	8200
233	0	6921
233	1	7090
234	0	4029
234	1	7090
235	0	4029
235	1	6357
236	2	8595
237	0	1383
237	1	1822
238	2	2676
239	0	4029
239	1	6996
240	2	5940
241	0	5614
241	1	5940
242	0	3185
242	1	5940
243	2	5201
244	0	1383
244	1	912
245	0	1383
245	1	6531
246	0	4029
246	1	6531
247	2	3116
248	0	1383
248	1	2360
249	2	8627
250	2	4741
251	2	5385
252	2	7445
253	0	1220
253	1	8026
254	2	6028
255	2	3415
256	2	1878
257	0	2132
257	1	7168
258	0	1383
258	1	7168
259	0	1220
259	1	6996
260	2	6996
261	2	159
262	2	8621
263	0	1383
263	1	5693
264	0	6967
264	1	2336
265	2	2336
266	2	6088
267	0	6921
267	1	1822
268	0	555
268	1	1822
269	2	106
270	2	883
271	0	1220
271	1	2696
272	0	4029
272	1	2696
273	0	8423
273	1	2126
274	0	4029
274	1	2126
275	2	8169
276	2	1395
277	0	665
277	1	4843
278	2	2760
279	2	704
280	0	4007
280	1	1963
281	2	8203
282	2	3996
283	2	4369
284	2	1847
285	2	7477
286	0	590
286	1	4843
287	2	7411
288	2	4069
289	0	1383
289	1	4207
290	0	2234
290	1	3169
291	0	229
291	1	3169
292	0	2234
292	1	6167
293	0	1383
293	1	5639
294	0	1220
294	1	5016
295	2	7765
296	0	1383
296	1	3908
297	2	1846
298	2	2314
299	0	2828
299	1	7168
300	0	590
300	1	7168
301	0	3135
301	1	7090
302	2	3215
303	0	1598
303	1	7204
304	2	8210
305	2	7225
306	2	3685
307	2	8046
308	0	6336
308	1	6885
309	0	8392
309	1	6119
310	2	3860
311	0	4142
311	1	1963
312	2	5843
313	0	1383
313	1	2696
314	0	874
314	1	7981
315	2	4220
316	0	4029
316	1	7981
317	0	5614
317	1	1963
318	0	7907
318	1	7168
319	2	6412
320	2	6684
321	2	2819
322	2	1864
323	2	2508
324	0	4029
324	1	4843
325	0	7128
325	1	7090
326	2	6547
327	2	744
328	0	3471
328	1	7986
329	0	6967
329	1	7986
330	0	7028
330	1	903
331	0	2234
331	1	903
332	2	3062
333	0	2828
333	1	6492
334	0	1383
334	1	5940
335	0	6182
335	1	1651
336	0	1383
336	1	7204
337	0	5336
337	1	7204
338	0	7229
338	1	5016
339	2	7981
340	0	6082
340	1	7981
341	0	7128
341	1	7981
342	2	2386
343	0	1383
343	1	6492
344	0	590
344	1	7549
345	0	590
345	1	6167
346	2	8021
347	2	6431
348	0	2828
348	1	7981
349	0	1383
349	1	7752
350	0	4029
350	1	7752
351	0	6705
351	1	2336
352	2	7492
353	0	2234
353	1	2336
354	0	4553
354	1	2336
355	0	874
355	1	6492
356	0	1383
356	1	5894
357	0	6933
357	1	5894
358	0	2234
358	1	5894
359	0	535
359	1	5894
360	0	1220
360	1	5894
361	0	4142
361	1	5894
362	0	7524
362	1	5894
363	2	4471
364	0	3595
364	1	2336
365	2	4396
366	2	805
367	2	4082
368	0	1220
368	1	2156
369	2	1057
370	0	8392
370	1	4814
371	0	1220
371	1	6119
372	0	307
372	1	1822
373	0	1220
373	1	6167
374	0	1383
374	1	2124
375	0	2234
375	1	2124
376	0	1557
376	1	1963
377	0	5474
377	1	1963
378	2	7460
379	0	1383
379	1	5733
380	2	5851
381	0	851
381	1	1963
382	0	8392
382	1	1963
383	2	6939
384	0	248
384	1	1963
385	2	3966
386	0	874
386	1	6885
387	0	874
387	1	1963
388	0	307
388	1	6996
389	2	7210
390	0	5206
390	1	1963
391	0	6336
391	1	1963
392	0	3669
392	1	1963
393	0	229
393	1	1963
394	0	8398
394	1	1963
395	0	4340
395	1	1963
396	0	1088
396	1	1963
397	2	1738
398	0	6496
398	1	7986
399	2	8225
400	0	8332
400	1	1963
401	0	5382
401	1	1963
402	2	6791
403	2	2113
404	2	8157
405	2	6780
406	0	6082
406	1	1963
407	0	6933
407	1	1963
408	0	1383
408	1	1340
409	0	1896
409	1	1963
410	0	6933
410	1	6167
411	2	6262
412	2	1002
413	2	3110
414	0	2828
414	1	1963
415	2	1099
416	0	7587
416	1	1963
417	0	2253
417	1	1963
418	0	1613
418	1	442
419	0	5046
419	1	442
420	2	6290
421	0	1169
421	1	3752
422	2	4093
423	2	2274
424	2	1135
425	2	8599
426	2	6361
427	2	8558
428	2	8585
429	2	2398
430	0	1220
430	1	6174
431	0	1383
431	1	2336
432	2	7314
433	0	4029
433	1	6174
434	2	96
435	2	394
436	0	2828
436	1	5016
437	0	4029
437	1	6821
438	0	3798
438	1	6821
439	0	1598
439	1	7888
440	0	2074
440	1	7888
441	0	3185
441	1	168
442	2	4978
443	0	1501
443	1	1963
444	2	7340
445	0	6496
445	1	1963
446	0	4671
446	1	1963
447	0	5454
447	1	2660
448	0	2828
448	1	4814
449	0	1383
449	1	4814
450	0	7229
450	1	4814
451	2	4814
452	0	7462
452	1	1963
453	0	6849
453	1	1963
454	0	555
454	1	1963
455	0	3135
455	1	1963
456	2	3332
457	0	7121
457	1	2336
458	2	4084
459	0	1383
459	1	4084
460	2	7909
461	0	3798
461	1	4084
462	0	2234
462	1	7909
463	0	2234
463	1	4084
464	0	6336
464	1	4084
465	0	6967
465	1	4084
466	0	1220
466	1	4084
467	0	7958
467	1	4084
468	0	3135
468	1	4084
469	2	8198
470	2	5545
471	0	4029
471	1	4084
472	0	6967
472	1	5016
473	2	6125
474	0	1220
474	1	2660
475	0	3135
475	1	2660
476	2	8635
477	0	3798
477	1	1963
478	0	6227
478	1	1963
479	0	4641
479	1	1963
480	2	409
481	2	6006
482	2	4646
483	0	5382
483	1	7281
484	2	2037
485	0	7128
485	1	1963
486	2	3513
487	2	6499
488	0	7958
488	1	6021
489	0	1383
489	1	5780
490	0	2310
490	1	5016
491	0	4029
491	1	2124
492	2	4577
493	2	1593
494	0	5614
494	1	168
495	2	584
496	2	7413
497	0	6082
497	1	5894
498	2	5484
499	0	4007
499	1	4843
500	0	307
500	1	4843
501	0	3135
501	1	4843
502	0	3842
502	1	4843
503	0	6082
503	1	4843
504	2	5391
505	2	22
506	0	8075
506	1	6119
507	2	7743
508	2	1917
509	0	1383
509	1	1917
510	2	4518
511	2	8648
512	2	4279
513	2	2390
514	0	2234
514	1	6357
515	0	2234
515	1	6164
516	0	6336
516	1	6164
517	0	2488
517	1	6164
518	0	6967
518	1	6164
519	2	1582
520	0	4029
520	1	6164
521	0	1613
521	1	2660
522	0	8189
522	1	6164
523	0	7524
523	1	7986
524	2	7986
525	0	1598
525	1	7986
526	0	6336
526	1	7986
527	0	7565
527	1	6164
528	2	4797
529	0	1383
529	1	6164
530	2	3529
531	0	4382
531	1	7638
532	2	7785
533	0	3798
533	1	7638
534	2	7638
535	2	5326
536	2	305
537	0	1383
537	1	6996
538	0	2839
538	1	6021
539	0	2234
539	1	6021
540	2	8441
541	2	4823
542	0	874
542	1	6357
543	0	4941
543	1	6357
544	0	3135
544	1	2336
545	0	1220
545	1	2336
546	2	6285
547	2	6223
548	0	2828
548	1	7888
549	0	4404
549	1	6238
550	0	4404
550	1	7888
551	0	8392
551	1	7888
552	0	7565
552	1	7888
553	0	4171
553	1	7090
554	0	3595
554	1	7090
555	0	7958
555	1	2660
556	2	975
557	0	481
557	1	4814
558	0	3547
558	1	6119
559	2	538
560	0	1613
560	1	5791
561	0	5454
561	1	6357
562	0	6336
562	1	8621
563	0	2234
563	1	8621
564	0	1383
564	1	8621
565	0	2488
565	1	1963
566	0	6318
566	1	7549
567	2	5043
568	0	4029
568	1	7888
569	0	7128
569	1	3169
570	0	874
570	1	3169
571	0	1598
571	1	6238
572	2	6043
573	2	6789
574	0	4553
574	1	1963
575	0	6967
575	1	7090
576	0	4404
576	1	6357
577	2	6678
578	0	665
578	1	7888
579	0	2234
579	1	7888
580	0	7296
580	1	1751
581	2	1751
582	0	4553
582	1	288
583	2	7147
584	0	3547
584	1	6093
585	2	5939
586	2	6440
587	2	2147
588	0	4825
588	1	1963
589	0	2234
589	1	1340
590	2	3091
591	2	5450
592	2	6
593	2	7465
594	0	3842
594	1	2124
595	2	6375
596	2	8479
597	0	7462
597	1	4843
598	2	2956
599	2	6061
600	2	8572
601	2	2047
602	2	2890
603	2	4710
604	2	2413
605	0	1798
605	1	5693
606	0	2234
606	1	5693
607	0	481
607	1	5693
608	0	8189
608	1	1963
609	2	1578
610	2	2463
611	2	4915
612	2	7040
613	2	4600
614	0	5337
614	1	5133
615	2	5380
616	0	6921
616	1	7888
617	2	2250
618	0	1220
618	1	7888
619	0	1912
619	1	7888
620	0	481
620	1	7888
621	0	4553
621	1	7888
622	2	8286
623	0	3877
623	1	7888
624	0	7572
624	1	7888
625	0	5254
625	1	7888
626	2	2409
627	2	1812
628	0	7229
628	1	7549
629	0	6336
629	1	2660
630	2	1514
631	2	7333
632	2	1359
633	0	8189
633	1	6357
634	2	8250
635	2	477
636	2	188
637	0	590
637	1	7888
638	2	8527
639	2	3023
640	0	590
640	1	4736
641	2	4126
642	0	590
642	1	6821
643	2	3597
644	0	1613
644	1	7549
645	2	4244
646	2	857
647	2	2485
648	0	4029
648	1	2422
649	2	7439
650	0	1353
650	1	2422
651	0	6336
651	1	5016
652	0	7565
652	1	2302
653	2	5757
654	0	6433
654	1	6357
655	0	1220
655	1	6357
656	2	6319
657	0	398
657	1	7168
658	0	5206
658	1	7888
659	0	2234
659	1	5489
660	0	1383
660	1	5489
661	2	903
662	2	2210
663	2	7675
664	0	1383
664	1	4843
665	0	7958
665	1	6119
666	0	2488
666	1	7168
667	2	2885
668	0	37
668	1	903
669	0	5339
669	1	5693
670	0	2839
670	1	5016
671	0	1613
671	1	2205
672	2	2205
673	0	7430
673	1	5016
674	0	4029
674	1	4913
675	0	1383
675	1	4913
676	0	6082
676	1	4913
677	0	8189
677	1	4913
678	0	8150
678	1	2696
679	0	3798
679	1	2696
680	0	1444
680	1	2696
681	2	4986
682	2	2478
683	0	7229
683	1	2241
684	0	1383
684	1	2241
685	2	4796
686	0	1220
686	1	2680
687	2	5949
688	2	1881
689	0	6336
689	1	7981
690	2	7601
691	0	3135
691	1	2956
692	2	8269
693	0	2757
693	1	7888
694	0	1383
694	1	6021
695	2	7582
696	0	6496
696	1	5016
697	0	481
697	1	5016
698	0	2828
698	1	7986
699	0	8189
699	1	1651
700	0	8417
700	1	1963
701	2	8230
702	2	182
703	0	7128
703	1	4843
704	2	2227
705	0	4029
705	1	6167
706	0	6336
706	1	903
707	0	4711
707	1	903
708	2	2051
709	2	7231
710	0	2839
710	1	6357
711	2	6136
712	0	1383
712	1	2641
713	2	1039
714	0	4546
714	1	7888
715	2	1433
716	0	1383
716	1	6088
717	2	3152
718	2	4631
719	2	5894
720	0	590
720	1	6174
721	0	1088
721	1	4084
722	2	6786
723	0	7229
723	1	5236
724	0	6967
724	1	5236
725	0	2234
725	1	4843
726	2	6679
727	2	4181
728	0	481
728	1	6021
729	2	2337
730	0	8075
730	1	6021
731	0	1353
731	1	5940
732	2	4838
733	0	5382
733	1	7888
734	0	2488
734	1	7888
735	2	3752
736	0	7686
736	1	3752
737	0	2765
737	1	6119
738	0	5737
738	1	5016
739	0	4169
739	1	5016
740	2	3863
741	0	2828
741	1	6996
742	2	4474
743	0	1220
743	1	1340
744	0	7229
744	1	1340
745	2	2450
746	0	4029
746	1	288
747	0	4029
747	1	2680
748	2	2316
749	0	1383
749	1	6319
750	0	1220
750	1	6319
751	2	7481
752	2	7619
753	2	2330
754	0	1383
754	1	1751
755	2	2910
756	0	7462
756	1	6357
757	0	3185
757	1	341
758	0	3135
758	1	910
759	0	5382
759	1	2360
760	0	1220
760	1	7752
761	2	1627
762	2	4480
763	0	3547
763	1	6357
764	0	6522
764	1	903
765	0	2357
765	1	1963
766	2	5191
767	2	6935
768	2	1428
769	2	7525
770	0	5442
770	1	341
771	2	3239
772	0	4142
772	1	6119
773	0	7430
773	1	341
774	0	8189
774	1	341
775	0	3135
775	1	5016
776	0	6318
776	1	6093
777	0	1443
777	1	7204
778	0	7958
778	1	3169
779	0	1383
779	1	3169
780	2	7420
781	2	3908
782	2	4514
783	2	4280
784	2	3107
785	2	6882
786	2	5955
787	2	4384
788	0	590
788	1	6996
789	2	5602
790	2	65
791	0	1383
791	1	6925
792	0	7229
792	1	6925
793	2	5239
794	0	2565
794	1	6167
795	2	5848
796	2	3499
797	0	8564
797	1	3169
798	2	1366
799	0	1674
799	1	6074
800	2	7050
801	0	7958
801	1	5016
802	2	6021
803	0	6849
803	1	2422
804	0	4641
804	1	2422
805	0	3347
805	1	2336
806	0	6967
806	1	6021
807	0	1383
807	1	3752
808	0	3185
808	1	3752
809	0	6967
809	1	3752
810	0	4029
810	1	3752
811	2	7145
812	0	2234
812	1	4620
813	0	1383
813	1	4620
814	2	6367
815	0	2234
815	1	5940
816	0	481
816	1	5940
817	0	8392
817	1	7981
818	0	2479
818	1	7204
819	0	3135
819	1	7204
820	0	3669
820	1	7888
821	2	2994
822	2	4531
823	2	4713
824	0	1613
824	1	5016
825	2	3007
826	0	3547
826	1	2742
827	0	5337
827	1	6093
828	0	3135
828	1	3534
829	2	3534
830	0	5936
830	1	5016
831	0	1383
831	1	4777
832	2	2982
833	0	4029
833	1	4777
834	0	3135
834	1	4777
835	0	7128
835	1	4777
836	2	3864
837	2	1823
838	2	4656
839	0	1220
839	1	1963
840	0	5337
840	1	1651
841	0	7430
841	1	6021
842	2	142
843	2	7739
844	0	1383
844	1	188
845	0	2234
845	1	188
846	0	1353
846	1	7525
847	2	2641
848	0	1383
848	1	5236
849	2	288
850	2	3011
851	2	3853
852	2	7557
853	0	5337
853	1	6531
854	0	5336
854	1	3534
855	0	5336
855	1	8572
856	0	6182
856	1	2336
857	0	3135
857	1	3780
858	2	3780
859	0	4382
859	1	4207
860	0	7028
860	1	4207
861	0	4825
861	1	2689
862	0	8392
862	1	2696
863	2	589
864	0	8596
864	1	6821
865	0	2600
865	1	6821
866	0	665
866	1	1963
867	0	6967
867	1	1822
868	0	8392
868	1	1822
869	0	6496
869	1	2241
870	0	874
870	1	6021
871	0	5382
871	1	6021
872	0	7229
872	1	6021
873	2	7337
874	0	7229
874	1	3752
875	0	1902
875	1	3752
876	0	7958
876	1	3908
877	0	7229
877	1	3908
878	2	5155
879	0	6336
879	1	7866
880	2	3504
881	0	2839
881	1	3169
882	2	957
883	0	307
883	1	5940
884	0	6182
884	1	7981
885	0	5948
885	1	2156
886	2	4698
887	0	1220
887	1	7866
888	0	7121
888	1	7866
889	2	3300
890	0	8398
890	1	6021
891	2	2368
892	0	6336
892	1	1651
893	0	2488
893	1	7090
894	2	4764
895	0	5403
895	1	7090
896	0	8641
896	1	7090
897	2	2696
898	0	2092
898	1	2696
899	0	2234
899	1	369
900	0	1088
900	1	369
901	0	1383
901	1	369
902	2	1571
903	0	7958
903	1	6074
904	0	481
904	1	6167
905	2	117
906	2	5792
907	0	481
907	1	903
908	0	1898
908	1	903
909	2	1744
910	2	8181
911	0	5614
911	1	341
912	0	5337
912	1	341
913	0	4933
913	1	2336
914	0	8332
914	1	2336
915	2	3792
916	2	204
917	0	7565
917	1	5016
918	0	4007
918	1	5016
919	2	3805
920	2	5791
921	2	7588
922	0	3135
922	1	7525
923	0	3877
923	1	7525
924	2	4383
925	0	2234
925	1	1651
926	0	5382
926	1	1651
927	2	5244
928	0	7565
928	1	7090
929	0	3842
929	1	5894
930	0	7958
930	1	5894
931	2	8025
932	2	8404
933	0	590
933	1	5489
934	0	4711
934	1	7602
935	0	1383
935	1	7602
936	0	6386
936	1	5236
937	0	1220
937	1	6074
938	0	1933
938	1	6074
939	0	4029
939	1	1340
940	0	5382
940	1	1340
941	0	3547
941	1	7888
942	0	4553
942	1	5016
943	0	307
943	1	4396
944	0	1383
944	1	6074
945	0	2488
945	1	3169
946	0	2757
946	1	7981
947	0	1383
947	1	7981
948	2	1904
949	0	2828
949	1	6174
950	2	7539
951	2	5581
952	0	5936
952	1	1963
953	0	1635
953	1	1963
954	2	7193
955	2	1622
956	2	7663
957	2	5552
958	2	976
959	0	7958
959	1	1963
960	2	8116
961	0	5134
961	1	1963
962	0	7572
962	1	1963
963	2	7678
964	2	4363
965	0	2561
965	1	1963
966	2	2985
967	2	7281
968	2	5690
969	0	6082
969	1	6074
970	2	1503
971	2	568
972	0	1220
972	1	2124
973	0	862
973	1	6600
974	0	1898
974	1	6600
975	0	3135
975	1	341
976	0	703
976	1	341
977	2	6600
978	0	3842
978	1	6600
979	0	1383
979	1	6600
980	0	4007
980	1	6600
981	0	2541
981	1	7500
982	0	8151
982	1	3400
983	2	7213
984	0	5337
984	1	6119
985	0	2828
985	1	6600
986	0	1383
986	1	2274
987	0	5382
987	1	6174
988	2	3400
989	0	1383
989	1	7500
990	2	7461
991	0	8392
991	1	7866
992	0	8189
992	1	7204
993	0	6496
993	1	8621
994	0	7907
994	1	8621
995	0	5339
995	1	8621
996	0	5206
996	1	6021
997	0	4029
997	1	1904
998	2	7068
999	2	4957
1000	2	1384
1001	2	416
1002	0	4340
1002	1	7090
1003	0	8392
1003	1	7090
1004	0	8392
1004	1	2336
1005	0	7229
1005	1	7204
1006	0	1912
1006	1	7204
1007	0	3482
1007	1	7866
1008	2	4427
1009	0	7229
1009	1	6167
1010	0	6496
1010	1	6821
1011	0	7907
1011	1	6821
1012	0	5339
1012	1	6821
1013	2	2677
1014	2	5825
1015	0	2234
1015	1	3079
1016	0	1220
1016	1	3079
1017	2	198
1018	2	1390
1019	2	1042
1020	0	5339
1020	1	1963
1021	2	3566
1022	2	5142
1023	2	7076
1024	0	4007
1024	1	6885
1025	0	5454
1025	1	1963
1026	0	7958
1026	1	2336
1027	0	6082
1027	1	4084
1028	0	5936
1028	1	4084
1029	0	6849
1029	1	4084
1030	0	2234
1030	1	6925
1031	0	6336
1031	1	6925
1032	2	6965
1033	2	3509
1034	0	3185
1034	1	1963
1035	2	1234
1036	0	2594
1036	1	1963
1037	0	6898
1037	1	1963
1038	0	4825
1038	1	65
1039	2	3890
1040	2	1080
1041	0	1933
1041	1	1963
1042	2	3191
1043	0	3842
1043	1	1963
1044	2	1786
1045	2	3517
1046	2	1504
1047	0	3798
1047	1	1822
1048	0	4007
1048	1	1822
1049	0	6336
1049	1	7888
1050	0	2357
1050	1	7638
1051	0	1383
1051	1	7638
1052	0	4553
1052	1	7040
1053	0	1220
1053	1	7040
1054	0	590
1054	1	5894
1055	0	1967
1055	1	2660
1056	2	2067
1057	0	4029
1057	1	4814
1058	2	956
1059	2	5123
1060	2	3754
1061	0	2828
1061	1	6119
1062	0	8151
1062	1	2463
1063	2	3834
1064	0	6933
1064	1	5693
1065	0	481
1065	1	8621
1066	2	2800
1067	0	481
1067	1	7090
1068	0	2357
1068	1	7090
1069	2	8385
1070	0	4029
1070	1	7986
1071	0	3488
1071	1	7986
1072	0	555
1072	1	7986
1073	0	1088
1073	1	7986
1074	0	7229
1074	1	7986
1075	2	2032
1076	2	7963
1077	2	1126
1078	0	4029
1078	1	7638
1079	2	462
1080	2	5555
1081	2	5694
1082	2	300
1083	0	2357
1083	1	8621
1084	0	3641
1084	1	5016
1085	0	6633
1085	1	7888
1086	2	2619
1087	0	4142
1087	1	7888
1088	2	7444
1089	2	6093
1090	0	5356
1090	1	6996
1091	0	5775
1091	1	6996
1092	0	2488
1092	1	5016
1093	0	1220
1093	1	7168
1094	0	8075
1094	1	7168
1095	0	2488
1095	1	6821
1096	0	481
1096	1	6821
1097	2	5720
1098	2	3885
1099	0	590
1099	1	2124
1100	0	7229
1100	1	4084
1101	2	6775
1102	0	3135
1102	1	7888
1103	0	2234
1103	1	6821
1104	0	6967
1104	1	6821
1105	2	1664
1106	0	7229
1106	1	6996
1107	0	7907
1107	1	6996
1108	0	6496
1108	1	6319
1109	0	3347
1109	1	6319
1110	2	5432
1111	0	4029
1111	1	425
1112	0	5689
1112	1	5940
1113	0	2167
1113	1	6174
1114	2	5007
1115	0	7907
1115	1	2660
1116	2	5704
1117	2	4705
1118	0	67
1118	1	2660
1119	2	1456
1120	0	4029
1120	1	304
1121	2	7347
1122	2	8384
1123	0	7881
1123	1	1963
1124	0	2488
1124	1	2422
1125	2	8640
1126	0	1383
1126	1	2422
1127	2	368
1128	2	7938
1129	0	5737
1129	1	7888
1130	0	3798
1130	1	7888
1131	0	7229
1131	1	6821
1132	2	3906
1133	0	1598
1133	1	4777
1134	0	6336
1134	1	4777
1135	0	5403
1135	1	5894
1136	0	1220
1136	1	7549
1137	0	1383
1137	1	7866
1138	2	1822
1139	0	2234
1139	1	1822
1140	0	481
1140	1	1822
1141	2	3571
1142	0	1220
1142	1	6492
1143	0	7229
1143	1	7752
1144	2	1851
1145	0	1967
1145	1	964
1146	0	2488
1146	1	964
1147	0	3256
1147	1	2696
1148	0	7430
1148	1	2696
1149	2	962
1150	0	2234
1150	1	2427
1151	0	1383
1151	1	2427
1152	0	6967
1152	1	7888
1153	0	2828
1153	1	4084
1154	0	6336
1154	1	341
1155	0	6849
1155	1	1822
1156	0	2488
1156	1	4207
1157	2	7579
1158	2	3940
1159	0	1169
1159	1	7888
1160	0	6433
1160	1	7888
1161	0	3842
1161	1	7888
1162	2	875
1163	0	2234
1163	1	7204
1164	2	1201
1165	2	6453
1166	0	7572
1166	1	2956
1167	0	6126
1167	1	2696
1168	0	481
1168	1	2696
1169	2	7856
1170	2	5623
1171	2	757
1172	0	4029
1172	1	2427
1173	0	822
1173	1	6174
1174	2	7973
1175	0	4007
1175	1	7090
1176	2	47
1177	0	2828
1177	1	4280
1178	0	803
1178	1	1340
1179	2	6434
1180	0	2765
1180	1	7986
1181	0	8332
1181	1	7986
1182	0	2854
1182	1	7986
1183	2	5841
1184	0	3585
1184	1	7986
1185	0	2479
1185	1	188
1186	2	4493
1187	0	3185
1187	1	7867
1188	0	229
1188	1	3853
1189	2	4162
1190	0	5614
1190	1	1550
1191	0	1383
1191	1	1550
1192	0	5337
1192	1	1550
1193	2	1550
1194	2	8554
1195	2	3753
1196	2	912
1197	0	590
1197	1	2422
1198	2	2630
1199	0	307
1199	1	7549
1200	2	3515
1201	0	2234
1201	1	3853
1202	0	758
1202	1	1963
1203	2	496
1204	2	6904
1205	2	867
1206	0	2253
1206	1	2422
1207	2	8214
1208	0	1383
1208	1	4280
1209	2	4910
1210	2	122
1211	2	1336
1212	2	5204
1213	2	3054
1214	0	2839
1214	1	6167
1215	2	3105
1216	2	632
1217	0	1807
1217	1	7909
1218	2	1617
1219	0	1383
1219	1	7525
1220	0	3347
1220	1	2274
1221	0	4641
1221	1	2274
1222	0	5454
1222	1	7888
1223	0	6967
1223	1	2696
1224	0	6336
1224	1	188
1225	0	7958
1225	1	3853
1226	2	8550
1227	2	4943
1228	2	3601
1229	0	4029
1229	1	6021
1230	0	4029
1230	1	6088
1231	0	7565
1231	1	6088
1232	2	2882
1233	2	3929
